Transaction_ID,Customer_ID,Transaction_DateTime,Transaction_Type,Merchant_Category,Transaction_Amount,Account_Balance_Before,Account_Balance_After,Card_Present,Device_Type,Transaction_Country,Distance_From_Home_KM,Customer_Age,Customer_Gender,Customer_Tenure_Months,Previous_Fraud_Flags,Is_Fraud
TXN001946,CUST00891,2025-04-25 11:52:56,Online Purchase,Online Services,312.23,5607.2,5294.97,Yes,POS Terminal,Germany,8.1,78,Female,6,0,0
TXN001947,CUST01395,2025-04-25 14:03:14,Bill Payment,Entertainment,18.65,5122.36,5103.71,N/A,Web Browser,Pakistan,8.7,47,Female,142,0,0
TXN001948,CUST00893,2025-04-25 19:38:54,Online Purchase,Fuel,204.66,8703.4,8498.74,Yes,POS Terminal,India,14.5,28,Female,164,0,0
TXN001949,CUST00238,2025-04-26 14:24:21,Online Purchase,Fuel,53.9,4777.5,4781.5,Yes,POS Terminal,United Kingdom,35.4,78,Female,91,0,0
TXN001950,CUST01521,2025-04-26 18:22:50,POS Purchase,Jewelry & Luxury,11.29,11460.23,11448.94,No,Mobile App,United States,1.4,64,Male,53,0,0
TXN001951,CUST00232,2025-04-26 19:11:13,Bill Payment,Electronics,34.03,10287.06,10253.03,N/A,POS Terminal,United States,3.9,38,Female,47,0,0
TXN001952,CUST00935,2025-04-26 20:08:54,ATM Withdrawal,Restaurants,241.44,8507.51,8266.07,Yes,Mobile App,United Kingdom,20.9,67,Female,24,0,0
TXN001953,CUST01340,2025-04-27 08:37:31,ATM Withdrawal,Groceries,337.03,1116.69,779.66,No,ATM Machine,Canada,3.4,63,Female,111,0,0
TXN001954,CUST00260,2025-04-27 10:06:09,Online Purchase,Fashion & Apparel,56.83,4623.64,4566.81,Yes,ATM Machine,Canada,4.9,25,Male,116,0,0
TXN001955,CUST00294,2025-04-27 15:31:38,Bank Transfer,Healthcare,89.26,7818.29,7729.03,N/A,ATM Machine,UAE,5.4,68,Male,51,0,0
TXN001956,CUST00590,2025-04-28 14:25:24,Bill Payment,Groceries,91.22,1921.53,1830.31,N/A,Mobile App,United Kingdom,11.2,33,Female,42,0,0
TXN001957,CUST00029,2025-04-28 15:05:22,Bank Transfer,Electronics,286.66,2253.38,1966.72,N/A,Web Browser,Pakistan,15.8,36,Female,119,0,0
TXN001958,CUST00033,2025-04-28 22:51:28,Online Purchase,Jewelry & Luxury,270.31,659.58,389.27,No,Web Browser,Pakistan,31.8,29,Male,33,1,1
TXN001959,CUST00398,2025-04-29 00:40:20,Bill Payment,Restaurants,137.27,12602.03,12464.76,N/A,POS Terminal,UAE,29.1,56,Male,160,0,0
TXN001960,CUST00297,2025-04-29 01:46:05,Online Purchase,Healthcare,75.79,5821.77,5892.77,No,POS Terminal,United States,4.1,23,Female,120,0,0
TXN001961,CUST00043,2025-04-29 01:50:53,Bank Transfer,Fashion & Apparel,700.33,2902.93,2202.6,N/A,Web Browser,United States,139.7,59,Female,110,1,1
TXN001962,CUST00334,2025-04-29 12:20:38,Online Purchase,Online Services,172.46,4265.99,4093.53,Yes,ATM Machine,Canada,5.8,56,Male,44,0,0
TXN001963,CUST00669,2025-04-29 14:11:00,ATM Withdrawal,Fuel,159.01,7261.7,7102.69,No,Mobile App,United Kingdom,13.3,41,Female,36,0,0
TXN001964,CUST01337,2025-04-29 16:46:38,Online Purchase,Online Services,295.31,3609.81,3314.5,Yes,Mobile App,UAE,11.0,55,Female,113,0,0
TXN001965,CUST00194,2025-04-29 19:33:04,Online Purchase,Fuel,142.36,48141.12,47998.76,Yes,Web Browser,India,30.6,80,Female,155,0,0
TXN001966,CUST01186,2025-04-30 09:10:59,POS Purchase,Healthcare,95.18,5461.72,5511.72,No,Web Browser,Canada,6.5,28,Female,145,0,0
TXN001967,CUST00783,2025-04-30 10:37:12,ATM Withdrawal,Electronics,1148.77,3774.01,2625.24,No,Web Browser,Germany,9.9,69,Male,36,0,0
TXN001968,CUST00320,2025-04-30 12:33:55,POS Purchase,Entertainment,218.61,3199.26,2980.65,Yes,Web Browser,United States,3.6,44,Female,4,0,0
TXN001969,CUST01415,2025-04-30 13:15:28,Online Purchase,Healthcare,74.73,31853.96,31779.23,Yes,POS Terminal,India,9.6,68,Female,21,0,0
TXN001970,CUST00994,2025-04-30 17:55:20,POS Purchase,Utilities,159.7,5379.48,5219.78,Yes,ATM Machine,United Kingdom,78.8,57,Male,28,0,0
TXN001971,CUST00321,2025-04-30 18:30:20,POS Purchase,Groceries,100.83,1074.5,973.67,Yes,Web Browser,Germany,13.1,66,Female,106,0,0
TXN001972,CUST01078,2025-04-30 19:46:15,Bank Transfer,Utilities,192.57,6609.44,6416.87,N/A,Mobile App,UAE,14.3,42,Female,131,0,0
TXN001973,CUST00271,2025-04-30 20:29:14,Bill Payment,Electronics,40.98,3179.35,3138.37,N/A,Mobile App,United Kingdom,11.8,61,Female,161,0,0
TXN001974,CUST01702,2025-05-01 05:35:51,Bill Payment,Online Services,986.49,920.53,-65.96,N/A,Web Browser,Canada,1.4,72,Male,103,0,0
TXN001975,CUST00110,2025-05-01 19:21:10,ATM Withdrawal,Healthcare,210.09,5357.38,5147.29,No,POS Terminal,United Kingdom,4.1,62,Male,24,0,0
TXN001976,CUST00087,2025-05-02 14:15:26,Online Purchase,Electronics,312.02,8690.35,8938.35,No,Mobile App,United States,1.6,52,Male,161,0,0
TXN001977,CUST00689,2025-05-02 21:28:03,POS Purchase,Entertainment,240.28,5493.8,5253.52,No,Mobile App,United Kingdom,7.2,65,Other,55,0,0
TXN001978,CUST00053,2025-05-03 01:20:13,POS Purchase,Jewelry & Luxury,446.52,2963.6,3127.6,No,Web Browser,United States,403.8,29,Male,6,0,1
TXN001979,CUST00822,2025-05-03 09:22:35,Bank Transfer,Utilities,386.63,4642.95,4256.32,N/A,Web Browser,Australia,3.6,23,Female,70,0,0
TXN001980,CUST00468,2025-05-03 11:51:49,ATM Withdrawal,Groceries,123.38,2539.31,2415.93,No,POS Terminal,Germany,39.6,77,Female,136,0,0
TXN001981,CUST00984,2025-05-03 14:23:14,ATM Withdrawal,Utilities,173.24,6077.51,5904.27,No,Mobile App,United States,12.8,49,Male,71,0,0
TXN001982,CUST01276,2025-05-04 08:43:28,POS Purchase,Restaurants,65.18,2828.49,2763.31,Yes,Web Browser,United Kingdom,1.4,85,Male,134,0,0
TXN001983,CUST00939,2025-05-04 14:29:31,ATM Withdrawal,Groceries,158.67,7453.14,7294.47,Yes,POS Terminal,Canada,30.1,28,Female,145,0,0
TXN001984,CUST00921,2025-05-04 17:13:27,Bank Transfer,Travel,109.19,7426.79,7317.6,N/A,Web Browser,United States,11.9,31,Female,158,0,0
TXN001985,CUST00662,2025-05-04 18:51:51,Online Purchase,Travel,82.42,3069.54,2987.12,No,Mobile App,United States,6.4,29,Female,138,0,0
TXN001986,CUST01307,2025-05-04 20:12:03,POS Purchase,Groceries,29.01,1928.92,1899.91,No,Web Browser,India,16.9,63,Male,161,0,0
TXN001987,CUST00038,2025-05-05 00:31:31,Wire Transfer,Utilities,1273.79,4557.02,3283.23,N/A,Web Browser,UAE,346.6,36,Female,89,0,1
TXN001988,CUST00520,2025-05-05 18:42:28,POS Purchase,Groceries,94.56,5786.57,5692.01,Yes,Mobile App,United Kingdom,5.0,44,Female,69,0,0
TXN001989,CUST01052,2025-05-05 21:14:17,POS Purchase,Entertainment,733.92,6270.61,5536.69,No,Mobile App,United Kingdom,4.0,73,Female,136,1,0
TXN001990,CUST01707,2025-05-06 11:13:46,Online Purchase,Healthcare,123.91,2853.87,2729.96,No,Mobile App,UAE,1.2,64,Male,47,0,0
TXN001991,CUST00375,2025-05-07 13:11:26,Wire Transfer,Groceries,173.13,2881.89,2708.76,N/A,Web Browser,United States,3.1,58,Male,172,0,0
TXN001992,CUST00550,2025-05-07 16:35:37,POS Purchase,Groceries,121.48,11751.79,11630.31,Yes,Web Browser,Australia,56.3,64,Other,174,0,0
TXN001993,CUST00939,2025-05-08 06:12:18,Bill Payment,Utilities,180.8,7689.27,7508.47,N/A,Web Browser,United Kingdom,39.5,77,Female,57,0,0
TXN001994,CUST00748,2025-05-08 06:28:26,Wire Transfer,Electronics,136.08,2042.79,1906.71,N/A,ATM Machine,UAE,1.9,24,Male,42,0,0
TXN001995,CUST01067,2025-05-08 08:37:37,Online Purchase,Utilities,304.9,2664.47,2889.47,No,POS Terminal,UAE,1.0,65,Male,178,0,0
TXN001996,CUST00003,2025-05-08 11:20:28,Bill Payment,Healthcare,138.5,4211.49,4072.99,N/A,Mobile App,United States,20.9,22,Female,25,0,0
TXN001997,CUST01459,2025-05-08 11:59:00,ATM Withdrawal,Groceries,105.29,3761.35,3656.06,Yes,Web Browser,Pakistan,18.3,61,Other,88,0,0
TXN001998,CUST00336,2025-05-08 17:33:42,Wire Transfer,Groceries,994.01,1379.03,385.02,N/A,ATM Machine,United Kingdom,10.0,38,Female,165,0,0
TXN001999,CUST00059,2025-05-08 18:54:53,POS Purchase,Groceries,115.46,2095.12,2430.12,No,Web Browser,United States,9.2,22,Female,49,0,0
TXN002000,CUST01203,2025-05-09 08:36:09,ATM Withdrawal,Entertainment,73.74,9163.61,9089.87,No,ATM Machine,United Kingdom,8.6,27,Female,153,1,0
TXN002001,CUST00826,2025-05-09 09:20:41,Online Purchase,Healthcare,137.78,8639.38,8501.6,Yes,Mobile App,United States,2.4,78,Male,121,0,0
TXN002002,CUST00434,2025-05-09 15:36:06,Bill Payment,Restaurants,78.97,18556.13,18477.16,N/A,Mobile App,Pakistan,3.7,22,Male,2,0,0
TXN002003,CUST01121,2025-05-09 16:03:17,Online Purchase,Fashion & Apparel,335.29,5205.06,4869.77,No,Web Browser,United Kingdom,3.9,52,Female,125,0,0
TXN002004,CUST01282,2025-05-09 16:55:36,Online Purchase,Fashion & Apparel,94.67,2133.99,2039.32,Yes,Mobile App,Canada,16.2,25,Female,31,0,0
TXN002005,CUST01073,2025-05-09 17:59:38,Online Purchase,Fuel,12.03,6414.02,6401.99,No,Web Browser,Canada,12.9,52,Female,54,0,0
TXN002006,CUST00438,2025-05-10 16:31:51,Bank Transfer,Electronics,89.5,3828.8,3739.3,N/A,Web Browser,United Kingdom,1.3,36,Female,117,0,0
TXN002007,CUST00839,2025-05-10 18:05:44,Online Purchase,Groceries,172.49,4537.91,4365.42,Yes,Mobile App,Canada,4.7,51,Female,58,0,0
TXN002008,CUST01679,2025-05-10 21:05:15,ATM Withdrawal,Online Services,168.24,1303.88,1135.64,Yes,Mobile App,United States,5.1,47,Male,171,0,0
TXN002009,CUST01298,2025-05-11 10:02:08,Online Purchase,Travel,130.06,1895.69,1765.63,Yes,Web Browser,Pakistan,6.6,47,Female,107,0,0
TXN002010,CUST00118,2025-05-11 12:54:51,ATM Withdrawal,Entertainment,99.85,5268.2,5168.35,No,POS Terminal,UAE,10.2,66,Female,18,0,0
TXN002011,CUST01549,2025-05-12 10:49:22,POS Purchase,Entertainment,160.06,1838.31,1678.25,Yes,Web Browser,Australia,5.9,71,Female,19,0,0
TXN002012,CUST00828,2025-05-12 17:19:46,POS Purchase,Fashion & Apparel,19.75,7316.22,7728.22,No,Mobile App,United States,1.9,75,Male,129,0,0
TXN002013,CUST00252,2025-05-13 00:37:35,ATM Withdrawal,Restaurants,149.59,4016.9,3867.31,No,Mobile App,Canada,8.5,27,Female,112,0,0
TXN002014,CUST00024,2025-05-13 09:58:17,Bank Transfer,Utilities,950.75,1157.57,206.82,N/A,Web Browser,United States,0.3,57,Female,24,0,0
TXN002015,CUST01406,2025-05-13 12:12:28,Wire Transfer,Fashion & Apparel,107.82,970.86,863.04,N/A,POS Terminal,Canada,0.0,73,Male,73,0,0
TXN002016,CUST00536,2025-05-13 19:55:09,ATM Withdrawal,Restaurants,419.62,4386.22,3966.6,No,Web Browser,United Kingdom,29.5,30,Female,168,0,0
TXN002017,CUST00823,2025-05-14 06:57:15,Bank Transfer,Groceries,44.12,3350.45,3306.33,N/A,Web Browser,UAE,30.2,54,Male,57,0,0
TXN002018,CUST00798,2025-05-14 07:24:29,Bill Payment,Healthcare,221.65,6734.96,6513.31,N/A,Mobile App,UAE,0.9,56,Male,113,0,0
TXN002019,CUST00517,2025-05-14 10:45:57,POS Purchase,Electronics,117.69,2484.04,2366.35,No,POS Terminal,United Kingdom,2.2,48,Male,151,0,0
TXN002020,CUST00890,2025-05-14 11:30:00,Online Purchase,Utilities,185.41,5562.31,5376.9,No,Mobile App,India,2.4,68,Male,14,0,0
TXN002021,CUST00767,2025-05-14 13:16:42,POS Purchase,Utilities,27.88,3749.3,3887.3,No,POS Terminal,Pakistan,6.7,33,Male,114,0,0
TXN002022,CUST00617,2025-05-14 16:02:32,Bank Transfer,Online Services,83.18,2093.17,2009.99,N/A,Mobile App,Canada,13.8,39,Female,168,0,0
TXN002023,CUST01550,2025-05-14 17:25:18,POS Purchase,Entertainment,67.71,5967.74,6308.74,Yes,ATM Machine,United States,19.5,43,Male,144,0,0
TXN002024,CUST01031,2025-05-15 12:11:02,ATM Withdrawal,Electronics,147.68,6896.83,6749.15,No,ATM Machine,United Kingdom,5.8,40,Male,91,0,0
TXN002025,CUST00842,2025-05-15 16:16:51,Online Purchase,Entertainment,167.29,9105.43,8938.14,Yes,Mobile App,UAE,13.5,75,Male,87,0,0
TXN002026,CUST00017,2025-05-15 19:34:32,ATM Withdrawal,Groceries,665.54,10737.68,10072.14,No,Web Browser,United Kingdom,85.9,83,Female,17,1,1
TXN002027,CUST00720,2025-05-16 09:00:35,ATM Withdrawal,Electronics,301.52,3077.03,2775.51,Yes,ATM Machine,United States,17.3,32,Female,64,0,0
TXN002028,CUST01066,2025-05-16 10:17:29,Online Purchase,Fashion & Apparel,51.92,4901.35,4849.43,No,POS Terminal,UAE,3.2,49,Male,162,0,0
TXN002029,CUST00673,2025-05-16 12:16:31,POS Purchase,Fuel,182.62,1414.07,1231.45,Yes,Mobile App,United States,1.5,82,Male,23,0,0
TXN002030,CUST00560,2025-05-16 14:55:24,Bill Payment,Electronics,133.61,13853.63,13720.02,N/A,Web Browser,United Kingdom,6.7,20,Male,141,0,0
TXN002031,CUST00200,2025-05-16 19:22:44,POS Purchase,Healthcare,364.94,1625.6,1260.66,Yes,Web Browser,Pakistan,9.3,50,Female,170,0,0
TXN002032,CUST01474,2025-05-17 08:25:58,Online Purchase,Groceries,18.96,7205.16,7186.2,No,Web Browser,United Kingdom,5.6,64,Female,106,0,0
TXN002033,CUST00066,2025-05-17 14:14:05,Bill Payment,Fuel,145.8,560.62,414.82,N/A,POS Terminal,United Kingdom,10.6,33,Female,59,0,0
TXN002034,CUST00925,2025-05-17 20:03:49,ATM Withdrawal,Restaurants,233.25,5162.41,4929.16,Yes,Web Browser,United States,0.4,71,Female,9,0,0
TXN002035,CUST01661,2025-05-17 23:27:39,POS Purchase,Online Services,385.37,16786.07,16941.07,No,Mobile App,Germany,5.1,20,Male,19,0,0
TXN002036,CUST01418,2025-05-18 12:46:13,POS Purchase,Fashion & Apparel,121.0,10682.11,10561.11,No,Mobile App,Canada,2.5,36,Female,56,0,0
TXN002037,CUST00456,2025-05-18 12:55:29,Online Purchase,Restaurants,102.58,4362.56,4259.98,Yes,POS Terminal,United States,0.4,74,Male,123,0,0
TXN002038,CUST00101,2025-05-18 13:03:23,Bank Transfer,Home Improvement,136.62,2161.87,2025.25,N/A,Mobile App,Canada,5.5,39,Female,147,0,0
TXN002039,CUST00671,2025-05-18 23:20:42,Wire Transfer,Restaurants,202.63,8161.82,7959.19,N/A,Mobile App,UAE,11.2,34,Female,130,0,0
TXN002040,CUST00105,2025-05-19 15:11:22,POS Purchase,Online Services,130.04,8369.45,8239.41,No,POS Terminal,United Kingdom,11.3,36,Male,95,0,0
TXN002041,CUST00010,2025-05-19 18:06:49,Online Purchase,Restaurants,251.57,6324.06,6558.06,No,POS Terminal,Canada,21.4,33,Male,67,0,0
TXN002042,CUST01101,2025-05-19 19:16:05,POS Purchase,Fashion & Apparel,367.12,1388.08,1020.96,Yes,Mobile App,United Kingdom,8.1,47,Female,158,0,0
TXN002043,CUST00015,2025-05-20 03:55:26,POS Purchase,Utilities,603.99,3021.9,3131.9,Yes,ATM Machine,United States,121.6,83,Male,85,0,1
TXN002044,CUST01629,2025-05-20 15:21:44,POS Purchase,Utilities,312.14,1326.76,1014.62,No,Web Browser,United Kingdom,18.4,64,Female,98,0,0
TXN002045,CUST00192,2025-05-20 19:42:18,Bank Transfer,Groceries,106.93,3560.33,3453.4,N/A,POS Terminal,Germany,7.7,63,Female,4,0,0
TXN002046,CUST00697,2025-05-20 19:46:12,ATM Withdrawal,Groceries,75.0,3217.62,3142.62,Yes,Mobile App,United Kingdom,1.2,77,Female,53,0,0
TXN002047,CUST00668,2025-05-21 11:30:44,ATM Withdrawal,Travel,33.48,34476.7,34443.22,No,Web Browser,United Kingdom,17.4,25,Male,1,0,0
TXN002048,CUST00130,2025-05-21 11:56:38,Online Purchase,Electronics,55.53,23315.22,23259.69,No,Web Browser,United States,9.5,62,Male,17,0,0
TXN002049,CUST00610,2025-05-21 14:46:28,Online Purchase,Fuel,75.49,2429.6,2354.11,No,POS Terminal,United Kingdom,0.4,34,Female,132,0,0
TXN002050,CUST00169,2025-05-21 17:43:03,POS Purchase,Electronics,145.21,3001.46,2856.25,No,Mobile App,UAE,4.8,53,Male,98,0,0
TXN002051,CUST01174,2025-05-21 17:59:05,Bank Transfer,Fuel,138.51,10041.51,9903.0,N/A,Mobile App,Pakistan,3.1,79,Female,159,0,0
TXN002052,CUST01019,2025-05-22 07:12:29,Online Purchase,Utilities,342.81,5957.73,5614.92,Yes,POS Terminal,United Kingdom,25.6,82,Male,124,0,0
TXN002053,CUST00586,2025-05-22 11:05:31,Online Purchase,Online Services,98.49,2397.72,2835.72,No,POS Terminal,United States,7.0,25,Male,52,0,0
TXN002054,CUST01668,2025-05-22 16:01:22,ATM Withdrawal,Electronics,124.08,6767.79,6643.71,No,Mobile App,UAE,4.2,37,Female,147,0,0
TXN002055,CUST01594,2025-05-22 16:04:17,POS Purchase,Travel,117.59,2729.25,2611.66,Yes,POS Terminal,Germany,23.1,53,Male,44,0,0
TXN002056,CUST00499,2025-05-22 17:02:46,ATM Withdrawal,Fashion & Apparel,114.73,2716.61,2601.88,Yes,Mobile App,United States,36.5,37,Male,11,0,0
TXN002057,CUST01162,2025-05-22 17:43:02,POS Purchase,Online Services,236.61,2308.09,2071.48,Yes,ATM Machine,United Kingdom,16.3,59,Female,57,0,0
TXN002058,CUST00093,2025-05-22 23:32:32,Online Purchase,Fashion & Apparel,550.5,2077.59,1527.09,Yes,Mobile App,United Kingdom,2.3,31,Male,71,0,0
TXN002059,CUST00339,2025-05-23 11:26:37,Bank Transfer,Electronics,214.2,1443.04,1228.84,N/A,Web Browser,Canada,2.0,71,Male,149,0,0
TXN002060,CUST01620,2025-05-23 13:01:35,POS Purchase,Electronics,468.59,2653.9,2185.31,Yes,Web Browser,Canada,9.1,59,Female,9,0,0
TXN002061,CUST01162,2025-05-23 17:54:21,POS Purchase,Groceries,118.21,6751.89,6633.68,Yes,Mobile App,United Kingdom,3.5,55,Female,15,0,0
TXN002062,CUST00609,2025-05-23 20:54:26,ATM Withdrawal,Groceries,39.58,27644.96,27605.38,Yes,Mobile App,United Kingdom,22.7,78,Female,71,0,0
TXN002063,CUST00036,2025-05-24 00:19:11,Online Purchase,Restaurants,599.68,3910.58,4216.58,No,Web Browser,India,11.1,62,Female,31,0,1
TXN002064,CUST00569,2025-05-24 12:06:33,ATM Withdrawal,Jewelry & Luxury,143.84,4496.8,4352.96,Yes,POS Terminal,United Kingdom,14.3,64,Male,77,0,0
TXN002065,CUST00006,2025-05-24 17:54:21,Bank Transfer,Fuel,206.01,1400.99,1194.98,N/A,Web Browser,Australia,1.7,63,Female,112,0,0
TXN002066,CUST00242,2025-05-25 06:31:45,Online Purchase,Electronics,275.63,7674.11,7398.48,Yes,Mobile App,United States,7.5,49,Male,45,0,0
TXN002067,CUST01615,2025-05-25 10:08:26,POS Purchase,Fuel,116.53,2319.81,2203.28,No,Mobile App,Canada,18.2,43,Female,23,0,0
TXN002068,CUST00603,2025-05-25 21:52:58,ATM Withdrawal,Online Services,52.02,5883.55,5831.53,No,Web Browser,Germany,44.7,83,Male,8,0,0
TXN002069,CUST00567,2025-05-26 02:09:21,Bill Payment,Groceries,154.21,5843.15,5688.94,N/A,ATM Machine,United Kingdom,2.2,53,Male,41,0,0
TXN002070,CUST00622,2025-05-26 10:14:53,ATM Withdrawal,Home Improvement,537.35,6527.39,5990.04,Yes,POS Terminal,Pakistan,1.3,78,Female,7,0,0
TXN002071,CUST00070,2025-05-26 11:15:25,Online Purchase,Utilities,126.04,3153.88,3027.84,Yes,POS Terminal,Pakistan,9.1,76,Male,48,0,0
TXN002072,CUST01431,2025-05-26 13:36:41,POS Purchase,Groceries,374.04,3175.02,2800.98,No,Mobile App,Germany,1.4,23,Female,115,0,0
TXN002073,CUST01717,2025-05-26 14:03:37,POS Purchase,Entertainment,162.98,3826.91,3663.93,Yes,POS Terminal,India,4.7,24,Male,151,0,0
TXN002074,CUST00587,2025-05-26 14:49:52,Online Purchase,Utilities,192.86,1339.52,1146.66,No,Web Browser,United States,16.9,68,Female,22,0,0
TXN002075,CUST00760,2025-05-26 15:36:57,Bank Transfer,Travel,68.16,14963.0,14894.84,N/A,POS Terminal,United Kingdom,3.7,42,Female,166,0,0
TXN002076,CUST00643,2025-05-27 13:06:57,POS Purchase,Fuel,245.97,14707.31,14777.31,Yes,ATM Machine,United Kingdom,0.1,50,Female,160,0,0
TXN002077,CUST01351,2025-05-27 15:12:29,POS Purchase,Online Services,190.41,45468.76,45278.35,Yes,Web Browser,Canada,2.0,52,Female,98,0,0
TXN002078,CUST00321,2025-05-27 15:25:52,Online Purchase,Groceries,573.13,1562.53,989.4,Yes,Mobile App,United Kingdom,12.3,20,Male,92,0,0
TXN002079,CUST01706,2025-05-27 16:04:46,POS Purchase,Healthcare,29.85,3241.67,3211.82,No,POS Terminal,UAE,30.6,52,Male,132,0,0
TXN002080,CUST01618,2025-05-28 11:10:07,ATM Withdrawal,Fashion & Apparel,129.33,4822.37,4693.04,Yes,Web Browser,Germany,14.3,59,Male,43,0,0
TXN002081,CUST00107,2025-05-28 15:05:31,Bank Transfer,Travel,84.72,5168.25,5083.53,N/A,ATM Machine,United States,5.2,24,Female,49,0,0
TXN002082,CUST01316,2025-05-28 17:21:23,Bank Transfer,Online Services,286.65,2005.72,1719.07,N/A,ATM Machine,United Kingdom,9.6,19,Male,171,0,0
TXN002083,CUST01545,2025-05-28 19:22:17,Online Purchase,Fuel,143.68,30166.11,30022.43,Yes,POS Terminal,United States,0.6,81,Male,69,0,0
TXN002084,CUST00045,2025-05-28 19:51:20,POS Purchase,Travel,19.99,3260.95,3568.95,Yes,Mobile App,Canada,14.9,30,Female,117,0,0
TXN002085,CUST01312,2025-05-28 22:08:59,Online Purchase,Fuel,95.26,4573.26,4747.26,Yes,Mobile App,UAE,0.2,62,Male,100,0,0
TXN002086,CUST01000,2025-05-29 08:44:45,Online Purchase,Healthcare,62.58,906.3,843.72,Yes,Mobile App,United Kingdom,3.6,43,Female,13,0,0
TXN002087,CUST01105,2025-05-29 08:52:07,Bank Transfer,Online Services,265.46,3996.21,3730.75,N/A,Web Browser,UAE,12.1,35,Female,35,0,0
TXN002088,CUST00864,2025-05-29 12:28:36,ATM Withdrawal,Fashion & Apparel,143.79,4519.75,4375.96,No,POS Terminal,Canada,0.6,58,Male,131,0,0
TXN002089,CUST01707,2025-05-29 14:33:22,POS Purchase,Utilities,62.19,1873.0,1810.81,Yes,Web Browser,Pakistan,42.9,71,Male,129,0,0
TXN002090,CUST00786,2025-05-29 18:03:39,Online Purchase,Fuel,39.84,2053.33,2013.49,No,Web Browser,United Kingdom,41.7,26,Female,129,0,0
TXN002091,CUST00577,2025-05-29 19:51:46,Bill Payment,Fuel,94.22,1291.44,1197.22,N/A,POS Terminal,United Kingdom,10.6,79,Female,44,0,0
TXN002092,CUST00545,2025-05-30 20:02:40,POS Purchase,Utilities,50.38,1946.57,1896.19,Yes,POS Terminal,United States,9.4,22,Female,66,0,0
TXN002093,CUST00289,2025-05-30 22:29:44,Online Purchase,Electronics,140.58,3935.8,3795.22,Yes,Web Browser,Germany,2.1,24,Male,92,0,0
TXN002094,CUST01017,2025-05-31 07:03:08,Online Purchase,Electronics,334.89,28100.19,27765.3,Yes,Mobile App,United Kingdom,0.3,33,Female,78,0,0
TXN002095,CUST00288,2025-05-31 08:59:58,Wire Transfer,Utilities,15.63,1251.85,1236.22,N/A,POS Terminal,Canada,0.9,39,Female,120,0,0
TXN002096,CUST00678,2025-05-31 10:12:07,Online Purchase,Utilities,61.12,14278.79,14217.67,No,POS Terminal,United Kingdom,7.8,78,Male,123,0,0
TXN002097,CUST00438,2025-05-31 17:21:22,Online Purchase,Travel,14.05,5260.36,5246.31,No,Web Browser,Pakistan,0.1,80,Female,98,0,0
TXN002098,CUST00464,2025-05-31 20:26:07,POS Purchase,Groceries,41.66,1574.68,1648.68,Yes,Mobile App,Canada,14.9,82,Female,158,0,0
TXN002099,CUST00486,2025-06-01 04:04:39,Bill Payment,Groceries,122.83,3445.83,3323.0,N/A,POS Terminal,India,3.2,79,Female,17,0,0
TXN002100,CUST01728,2025-06-01 10:35:15,POS Purchase,Utilities,32.0,11091.72,11133.72,Yes,Web Browser,Canada,0.3,84,Female,96,0,0
TXN002101,CUST01011,2025-06-02 09:41:50,Online Purchase,Fuel,696.25,7271.22,6574.97,Yes,POS Terminal,India,7.4,25,Female,18,0,0
TXN002102,CUST01062,2025-06-02 09:44:03,POS Purchase,Electronics,347.28,2890.21,2542.93,Yes,Mobile App,United Kingdom,10.7,80,Female,23,0,0
TXN002103,CUST00971,2025-06-02 10:52:09,Online Purchase,Healthcare,274.86,1952.1,1677.24,Yes,Web Browser,India,0.7,26,Male,17,0,0
TXN002104,CUST00389,2025-06-02 12:23:15,ATM Withdrawal,Electronics,29.83,5171.58,5141.75,Yes,ATM Machine,Pakistan,24.9,68,Male,85,0,0
TXN002105,CUST00504,2025-06-02 20:05:43,Wire Transfer,Utilities,101.19,4205.51,4104.32,N/A,ATM Machine,Canada,23.2,47,Female,14,0,0
TXN002106,CUST00111,2025-06-02 20:37:35,POS Purchase,Fuel,247.46,4766.23,4518.77,No,Mobile App,Pakistan,9.6,42,Male,162,0,0
TXN002107,CUST00051,2025-06-03 02:24:09,ATM Withdrawal,Restaurants,287.24,4659.29,4372.05,No,Mobile App,UAE,14.5,78,Male,115,0,0
TXN002108,CUST00424,2025-06-03 05:29:39,Bank Transfer,Jewelry & Luxury,23.11,3318.47,3295.36,N/A,Web Browser,United States,14.1,53,Male,1,0,0
TXN002109,CUST00491,2025-06-03 12:51:29,POS Purchase,Electronics,579.79,3865.75,3285.96,No,Web Browser,United Kingdom,0.9,57,Female,48,0,0
